Original ID	Gene Name in CARD	ARO	Database
Metallo-beta-lactamase L1 type 3|KJ694761.1|grassland soil|CAZ	Rm3	3003894	resfinder_fg
Dihydrofolate reductase|KJ694762.1|grassland soil|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KJ694763.1|grassland soil|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KJ694768.1|grassland soil|TMP	DfrA36	3005348	resfinder_fg
Beta-lactamase 3|KJ694769.1|grassland soil|CTX	BcIII	3007101	resfinder_fg
Dihydrofolate reductase|KJ694779.1|grassland soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ694785.1|grassland soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ694786.1|grassland soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ694791.1|grassland soil|SXT	dfrA22	3003018	resfinder_fg
Dihydrofolate reductase|KJ694800.1|grassland soil|TMP	dfrI	3004645	resfinder_fg
Dihydrofolate reductase type 3|KJ694802.1|grassland soil|TMP	dfrI	3004645	resfinder_fg
Dihydrofolate reductase type 3|KJ694803.1|grassland soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ694804.1|grassland soil|TMP	dfrA9	3004548	resfinder_fg
Dihydrofolate reductase|KJ694806.1|grassland soil|TMP	dfrA20	3003016	resfinder_fg
Dihydrofolate reductase|KJ694808.1|grassland soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ694811.1|grassland soil|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KJ694832.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KJ694833.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase type 3|KJ694840.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ694842.1|Agricultural soil|TMP	dfrA20	3003016	resfinder_fg
Carbapenem-hydrolyzing beta-lactamase KPC|KJ694845.1|Agricultural soil|CTX	LRA-5	3002483	resfinder_fg
D-alanine--D-alanine ligase A|KJ694846.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KJ694848.1|Agricultural soil|CYC	vanA	3000010	resfinder_fg
D-alanine--D-alanine ligase A|KJ694849.1|Agricultural soil|CYC	vanL	3002910	resfinder_fg
D-alanine--D-alanine ligase|KJ694850.1|Agricultural soil|CYC	vanC	3000368	resfinder_fg
Dihydrofolate reductase type 3|KJ694854.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase type 3|KJ694858.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ694860.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase|KJ694863.1|Agricultural soil|CYC	vanL	3002910	resfinder_fg
Tetracycline resistance protein%2C class C|KJ694866.1|Agricultural soil|TET	tet(41)	3000569	resfinder_fg
Tetracycline resistance protein%2C class C|KJ694868.1|Agricultural soil|TET	tet(42)	3000572	resfinder_fg
D-alanine--D-alanine ligase|KJ694873.1|Agricultural soil|CYC	vanF	3002908	resfinder_fg
D-alanine--D-alanine ligase|KJ694874.1|Agricultural soil|CYC	vanP	3007189	resfinder_fg
Metallo-beta-lactamase L1 type 3|KJ694875.1|Agricultural soil|FOX	Rm3	3003894	resfinder_fg
Dihydrofolate reductase|KJ694878.1|Agricultural soil|TMP	dfrD	3002866	resfinder_fg
Dihydrofolate reductase|KJ694879.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Carbapenem-hydrolyzing beta-lactamase KPC|KJ694881.1|Agricultural soil|CTX	LRA-5	3002483	resfinder_fg
D-alanine--D-alanine ligase|KJ694883.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KJ694892.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ694894.1|Agricultural soil|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase type 3|KJ694899.1|Agricultural soil|SXT	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase B|KJ694902.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KJ694908.1|Agricultural soil|SXT	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ694912.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ694913.1|Agricultural soil|ATM	LUS-1	3006942	resfinder_fg
putative beta-lactamase YbxI|KJ694914.1|Agricultural soil|ATM	BSU-1	3006902	resfinder_fg
Dihydrofolate reductase|KJ694921.1|Agricultural soil|TMP	dfrF	3002867	resfinder_fg
Dihydrofolate reductase|KJ694930.1|Agricultural soil|SXT	dfrF	3002867	resfinder_fg
Dihydrofolate reductase|KJ694935.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase type 3|KJ694938.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ694945.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
putative beta-lactamase YbxI|KJ694951.1|Agricultural soil|ATM	BSU-1	3006902	resfinder_fg
Dihydrofolate reductase|KJ694958.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ694961.1|Agricultural soil|TMP	dfrA22	3003018	resfinder_fg
Dihydrofolate reductase|KJ694966.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase B|KJ694968.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KJ694969.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Tetracycline resistance protein%2C class C|KJ694974.1|Agricultural soil|TET	tet(C)	3000167	resfinder_fg
Dihydrofolate reductase|KJ694981.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ694982.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KJ694990.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ694992.1|Agricultural soil|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KJ694994.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ694997.1|Agricultural soil|TMP	dfrK	3002869	resfinder_fg
Dihydrofolate reductase|KJ695002.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ695005.1|Agricultural soil|PIP	VEB-11	3006208	resfinder_fg
Dihydrofolate reductase|KJ695012.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695013.1|Agricultural soil|SXT	dfrA35	3005164	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ695016.1|Agricultural soil|CAZ	LRA-5	3002483	resfinder_fg
Carbapenem-hydrolyzing beta-lactamase KPC|KJ695017.1|Agricultural soil|CAZ	LRA-5	3002483	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695022.1|Agricultural soil|TET	tet(41)	3000569	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695023.1|Agricultural soil|TET	tet(C)	3000167	resfinder_fg
Dihydrofolate reductase|KJ695026.1|Agricultural soil|TMP	dfr22	3005354	resfinder_fg
Dihydrofolate reductase type 3|KJ695031.1|Agricultural soil|SXT	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695032.1|Agricultural soil|TMP	dfrA24	3002856	resfinder_fg
Metallo-beta-lactamase L1 type 3|KJ695034.1|Agricultural soil|CAZ	Rm3	3003894	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ695037.1|Agricultural soil|CAZ	LRA-5	3002483	resfinder_fg
D-alanine--D-alanine ligase|KJ695048.1|Agricultural soil|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase type 3|KJ695058.1|Agricultural soil|TMP	dfrK	3002869	resfinder_fg
Dihydrofolate reductase|KJ695067.1|Agricultural soil|TMP	dfrI	3004645	resfinder_fg
Dihydrofolate reductase|KJ695071.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
D-alanine--D-alanine ligase|KJ695078.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KJ695086.1|Agricultural soil|TMP	dfrF	3002867	resfinder_fg
SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD|KJ695098.1|Agricultural soil|GEN	AAC(3)-IVa	3002539	resfinder_fg
Metallo-beta-lactamase L1 type 3|KJ695099.1|Agricultural soil|FOX	Rm3	3003894	resfinder_fg
Dihydrofolate reductase|KJ695103.1|Agricultural soil|SXT	dfrI	3004645	resfinder_fg
D-alanine--D-alanine ligase B|KJ695118.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KJ695119.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KJ695122.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695123.1|Agricultural soil|SXT	dfrA35	3005164	resfinder_fg
D-alanine--D-alanine ligase|KJ695135.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KJ695151.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695155.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695157.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase type 3|KJ695159.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase B|KJ695163.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Beta-lactamase Toho-1|KJ695175.1|Agricultural soil|PEN	LUT-5	3006947	resfinder_fg
Dihydrofolate reductase type 3|KJ695180.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695183.1|Agricultural soil|TMP	dfrA9	3004548	resfinder_fg
Dihydrofolate reductase|KJ695184.1|Agricultural soil|TMP	dfrC	3002865	resfinder_fg
D-alanine--D-alanine ligase|KJ695190.1|Agricultural soil|CYC	vanI	3003723	resfinder_fg
D-alanine--D-alanine ligase|KJ695192.1|Agricultural soil|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase|KJ695200.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase|KJ695204.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
putative beta-lactamase YbxI|KJ695206.1|Agricultural soil|ATM	BSU-1	3006902	resfinder_fg
D-alanine--D-alanine ligase B|KJ695207.1|Agricultural soil|CYC	vanL	3002910	resfinder_fg
D-alanine--D-alanine ligase B|KJ695209.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase A|KJ695210.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KJ695215.1|Agricultural soil|CYC	vanA	3000010	resfinder_fg
D-alanine--D-alanine ligase|KJ695216.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase B|KJ695219.1|Agricultural soil|CYC	vanA	3000010	resfinder_fg
D-alanine--D-alanine ligase|KJ695220.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
D-alanine--D-alanine ligase|KJ695221.1|Agricultural soil|CYC	vanN	3002912	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ695223.1|Agricultural soil|PEN	SSA	3007442	resfinder_fg
Dihydrofolate reductase|KJ695231.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase type 3|KJ695232.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ695241.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695244.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695252.1|Agricultural soil|TMP	dfrF	3002867	resfinder_fg
Dihydrofolate reductase|KJ695254.1|Agricultural soil|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KJ695255.1|Agricultural soil|TMP	dfrI	3004645	resfinder_fg
putative beta-lactamase YbxI|KJ695259.1|Agricultural soil|ATM	BSU-1	3006902	resfinder_fg
Dihydrofolate reductase|KJ695261.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ695262.1|Agricultural soil|TMP	dfrA22	3003018	resfinder_fg
D-alanine--D-alanine ligase|KJ695263.1|Agricultural soil|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase type 3|KJ695264.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase type 3|KJ695266.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase B|KJ695270.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase type 3|KJ695274.1|Agricultural soil|SXT	dfrA3	3003105	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695276.1|Agricultural soil|TET	tet(41)	3000569	resfinder_fg
Dihydrofolate reductase type 3|KJ695279.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ695282.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
putative beta-lactamase YbxI|KJ695283.1|Agricultural soil|ATM	BSU-1	3006902	resfinder_fg
Dihydrofolate reductase|KJ695288.1|Agricultural soil|SXT	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KJ695299.1|Agricultural soil|TMP	dfrK	3002869	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695303.1|Agricultural soil|TET	tet(42)	3000572	resfinder_fg
Dihydrofolate reductase|KJ695305.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695308.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ695315.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ695316.1|Agricultural soil|TMP	DfrA38	3005349	resfinder_fg
D-alanine--D-alanine ligase|KJ695317.1|Agricultural soil|CYC	vanD	3000005	resfinder_fg
D-alanine--D-alanine ligase B|KJ695319.1|Agricultural soil|CYC	vanA	3000010	resfinder_fg
Beta-lactamase|KJ695330.1|Agricultural soil|PEN	OCH-8	3002521	resfinder_fg
Beta-lactamase TEM|KJ695331.1|Agricultural soil|PIP	TEM-207	3001384	resfinder_fg
Metallo-beta-lactamase type 2|KJ695332.1|Agricultural soil|CAZ	GMB-1	3006889	resfinder_fg
D-alanine--D-alanine ligase B|KJ695334.1|Agricultural soil|CYC	vanA	3000010	resfinder_fg
D-alanine--D-alanine ligase B|KJ695336.1|Agricultural soil|CYC	vanA	3000010	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695337.1|Agricultural soil|TET	tet(41)	3000569	resfinder_fg
Dihydrofolate reductase|KJ695339.1|Agricultural soil|TMP	dfrK	3002869	resfinder_fg
Dihydrofolate reductase|KJ695341.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase type 3|KJ695342.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695344.1|Agricultural soil|TMP	dfrA12	3002858	resfinder_fg
SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD|KJ695346.1|Agricultural soil|GEN	AAC(3)-IIIa	3002536	resfinder_fg
D-alanine--D-alanine ligase B|KJ695347.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase|KJ695354.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695356.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
D-alanine--D-alanine ligase|KJ695362.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Beta-lactamase OXA-10|KJ695365.1|Agricultural soil|PEN	OXA-907	3006094	resfinder_fg
Beta-lactamase|KJ695366.1|Agricultural soil|ATM	LRA-1	3002482	resfinder_fg
Beta-lactamase OXA-18|KJ695367.1|Agricultural soil|ATM	LRA-13	3002484	resfinder_fg
D-alanine--D-alanine ligase|KJ695372.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase type 3|KJ695381.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Chloramphenicol acetyltransferase|KJ695388.1|Agricultural soil|CHL	catB3	3002676	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695395.1|Agricultural soil|TET	tet(42)	3000572	resfinder_fg
Dihydrofolate reductase type 3|KJ695401.1|Agricultural soil|TMP	dfrA20	3003016	resfinder_fg
SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD|KJ695408.1|Agricultural soil|GEN	AAC(3)-IIc	3002535	resfinder_fg
D-alanine--D-alanine ligase B|KJ695411.1|Agricultural soil|CYC	vanA	3000010	resfinder_fg
D-alanine--D-alanine ligase|KJ695414.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase type 3|KJ695419.1|Agricultural soil|TMP	DfrA38	3005349	resfinder_fg
D-alanine--D-alanine ligase A|KJ695425.1|Agricultural soil|CYC	vanL	3002910	resfinder_fg
D-alanine--D-alanine ligase|KJ695426.1|Agricultural soil|CYC	vanP	3007189	resfinder_fg
D-alanine--D-alanine ligase A|KJ695427.1|Agricultural soil|CYC	vanD	3000005	resfinder_fg
D-alanine--D-alanine ligase A|KJ695428.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Dihydrofolate reductase type 3|KJ695433.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ695435.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695437.1|Agricultural soil|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KJ695439.1|Agricultural soil|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KJ695440.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695441.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695444.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ695449.1|Agricultural soil|ATM	SSA	3007442	resfinder_fg
Dihydrofolate reductase type 3|KJ695452.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695454.1|Agricultural soil|TET	tet(41)	3000569	resfinder_fg
Dihydrofolate reductase|KJ695457.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Beta-lactamase|KJ695458.1|Agricultural soil|PEN	LRA-13	3002484	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ695460.1|Agricultural soil|PEN	SSA	3007442	resfinder_fg
Dihydrofolate reductase type 3|KJ695467.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase A|KJ695471.1|Agricultural soil|CYC	vanD	3000005	resfinder_fg
D-alanine--D-alanine ligase|KJ695472.1|Agricultural soil|CYC	vanP	3007189	resfinder_fg
Dihydrofolate reductase|KJ695486.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695488.1|Agricultural soil|TMP	dfrI	3004645	resfinder_fg
Beta-lactamase OXA-2|KJ695496.1|Agricultural soil|PIP	OXA-20	3001415	resfinder_fg
Dihydrofolate reductase|KJ695498.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase type 3|KJ695503.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KJ695513.1|Agricultural soil|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase type 3|KJ695516.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695518.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695519.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695520.1|Agricultural soil|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KJ695522.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695534.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695535.1|Agricultural soil|TMP	DfrA39	3005351	resfinder_fg
Dihydrofolate reductase type 3|KJ695537.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695541.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695545.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ695548.1|Agricultural soil|TMP	dfrI	3004645	resfinder_fg
Dihydrofolate reductase|KJ695556.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KJ695557.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695558.1|Agricultural soil|TMP	DfrA39	3005351	resfinder_fg
D-alanine--D-alanine ligase|KJ695564.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase|KJ695568.1|Agricultural soil|CYC	AAC(6')-Ie-APH(2'')-Ia bifunctional protein	3002597	resfinder_fg
Dihydrofolate reductase|KJ695570.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ695571.1|Agricultural soil|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase type 3|KJ695573.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695580.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ695581.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695582.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695584.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase|KJ695585.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695600.1|Agricultural soil|TET	tet(41)	3000569	resfinder_fg
Dihydrofolate reductase|KJ695605.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ695610.1|Agricultural soil|TMP	dfrD	3002866	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ695611.1|Agricultural soil|PEN	SSA	3007442	resfinder_fg
Dihydrofolate reductase|KJ695613.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase type 3|KJ695617.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695620.1|Agricultural soil|TMP	dfrI	3004645	resfinder_fg
Dihydrofolate reductase type 3|KJ695624.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase type 3|KJ695630.1|Agricultural soil|SXT	Trimethoprim-resistant dihydrofolate reductase DfrA43	3005345	resfinder_fg
Dihydrofolate reductase|KJ695631.1|Agricultural soil|SXT	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KJ695634.1|Agricultural soil|TMP	dfrK	3002869	resfinder_fg
Dihydrofolate reductase|KJ695636.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KJ695640.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
Dihydrofolate reductase|KJ695643.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695653.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase|KJ695654.1|Agricultural soil|CYC	vanO	3002913	resfinder_fg
Dihydrofolate reductase|KJ695659.1|Agricultural soil|TMP	dfrI	3004645	resfinder_fg
Dihydrofolate reductase|KJ695661.1|Agricultural soil|TMP	dfrG	3002868	resfinder_fg
Dihydrofolate reductase|KJ695666.1|Agricultural soil|TMP	DfrA38	3005349	resfinder_fg
Dihydrofolate reductase|KJ695667.1|Agricultural soil|TMP	dfrA35	3005164	resfinder_fg
SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD|KJ695671.1|Agricultural soil|GEN	AAC(3)-IIc	3002535	resfinder_fg
Beta-lactamase OXA-2|KJ695672.1|Agricultural soil|PEN	OXA-20	3001415	resfinder_fg
Aminoglycoside N(6')-acetyltransferase type 1|KJ695674.1|Agricultural soil|GEN	AAC(6')-Ib10	3002581	resfinder_fg
SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD|KJ695675.1|Agricultural soil|GEN	AAC(3)-IVa	3002539	resfinder_fg
SPbeta prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD|KJ695676.1|Agricultural soil|GEN	AAC(3)-IIIb	3002537	resfinder_fg
Dihydrofolate reductase|KJ695680.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Metallo-beta-lactamase L1 type 3|KJ695687.1|Agricultural soil|FOX	Rm3	3003894	resfinder_fg
Tetracycline resistance protein%2C class C|KJ695690.1|Agricultural soil|TET	tet(41)	3000569	resfinder_fg
D-alanine--D-alanine ligase|KJ695692.1|Agricultural soil|CYC	D-Ala-D-Ala ligase	3003970	resfinder_fg
Beta-lactamase OXA-2|KJ695701.1|Agricultural soil|PIP	OXA-20	3001415	resfinder_fg
Beta-lactamase OXA-1|KJ695702.1|Agricultural soil|PIP	OXA-796	3005996	resfinder_fg
Dihydrofolate reductase|KJ695720.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase type 3|KJ695721.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Extended-spectrum beta-lactamase PER-1|KJ695734.1|Agricultural soil|ATM	SSA	3007442	resfinder_fg
Dihydrofolate reductase|KJ695735.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
Dihydrofolate reductase|KJ695736.1|Agricultural soil|TMP	dfrA26	3002857	resfinder_fg
D-alanine--D-alanine ligase B|KJ695742.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
Dihydrofolate reductase|KJ695747.1|Agricultural soil|TMP	DfrA36	3005348	resfinder_fg
Dihydrofolate reductase|KJ695748.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
D-alanine--D-alanine ligase B|KJ695749.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
D-alanine--D-alanine ligase|KJ695753.1|Agricultural soil|CYC	vanE	3002907	resfinder_fg
Dihydrofolate reductase type 3|KJ695761.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase type 3|KJ695762.1|Agricultural soil|TMP	dfrA3	3003105	resfinder_fg
Dihydrofolate reductase|KJ695769.1|Agricultural soil|TMP	dfrG	3002868	resfinder_fg
D-alanine--D-alanine ligase|KJ695770.1|Agricultural soil|CYC	vanG	3002909	resfinder_fg
